post_id,creator_id,creator_follower_count,creator_follower_count_copy,creator_avg_past_likes,is_reel,video_duration_sec,posting_hour,posting_day,hashtag_count,num_mentions,caption_category,caption,caption_length,engagement_rate,likes_count,comments_count,shares_count,saves_count,views_count,went_viral,random_noise_1,random_noise_2_device
20095,209,7493,7587.3887672448045,136,1,29.3,11,Thu,9,0,Question,Which cafe should I visit next in Bandra.,41,0.12985,703,93,79,101,20840,0,43.527142115401745,iOS
20096,218,5745,5782.546373688137,241,0,0.0,23,Sat,8,1,Personal,Missing home cooked food so much today.,39,0.13456,580,79,52,78,5222,0,44.93518834414302,Android
20518,165,2710,2608.9655755252656,46,0,0.0,0,Thu,12,2,Promotional,Swipe up to grab yours before it sells out.,43,0.13664,248,42,30,50,3914,0,48.26233343391531,Android
20984,188,8657,8634.837994094089,397,1,5.0,14,Sat,8,0,Personal,Weekend trip with the family was so refreshing.,47,0.08786,562,104,60,60,25036,0,59.56130479755495,Android
20748,71,23270,23205.526050023735,683,0,0.0,5,Wed,18,1,Personal,Late night walk through the city lights.,40,0.01357,217,30,31,31,27242,0,38.53621332005733,iOS
20154,5,8660,8733.635215583017,415,0,0.0,23,Mon,6,0,Meme,Me checking Instagram one more time before sleeping.,52,0.10817,721,111,81,97,14302,0,63.59767375479928,iOS
20996,5,8660,8631.056592699702,415,0,0.0,2,Mon,14,0,Question,Which cafe should I visit next in Bandra.,41,0.09053,620,84,64,50,6516,0,69.4936069294273,iOS
20768,116,6930,6913.155696749788,262,1,24.9,16,Tue,6,0,Promotional,Limited time offer just for my followers. Swipe up to grab yours before it sells out.,85,0.14389,763,87,123,80,19682,1,44.984811260852524,iOS
21025,58,27313,27360.54538330891,1052,0,0.0,22,Sat,9,0,Promotional,Limited time offer just for my followers.,41,0.0477,832,123,78,121,31836,0,58.57421156975531,Android
20059,23,17510,17504.724268116315,526,0,0.0,19,Thu,4,4,Question,Which cafe should I visit next in Bandra.,41,0.07624,978,121,87,136,10790,0,36.14262065257487,iOS
20464,139,38040,38049.980308891834,2154,0,0.0,4,Fri,5,1,Promotional,Link in bio to shop the collection now. Limited time offer just for my followers.,81,0.003,78,12,10,9,42716,0,35.64749241757811,iOS
21145,98,9299,9361.279860383684,339,0,0.0,15,Wed,10,3,Motivational,Stay consistent and the results will follow.,44,0.07587,424,82,56,70,7542,0,58.85470340486989,Android
20062,154,3884,3868.783748557266,134,0,0.0,9,Fri,9,2,Personal,Weekend trip with the family was so refreshing. Coffee and good vibes this morning.,83,0.15468,404,62,56,55,4512,0,38.91352791955513,iOS
20900,189,59012,59048.09496183352,986,0,0.0,4,Fri,11,1,Question,What should I vlog next tell me in comments.,44,0.003,123,17,12,18,96901,0,48.77945453712286,iOS
20025,190,2081,2115.2203159821197,34,1,15.5,3,Sun,6,1,Question,What is your favorite street food spot in Mumbai. Should I do a giveaway this week let me know.,95,0.16964,237,36,21,25,7607,0,43.196163718734155,Android
21384,70,5790,5796.055032737404,286,1,22.1,19,Thu,9,3,Motivational,Every small step counts towards success.,40,0.16343,654,95,83,106,27208,1,46.0088094049158,iOS
20877,142,3412,3485.7743859747884,157,0,0.0,2,Wed,7,1,Promotional,Limited time offer just for my followers.,41,0.12369,311,54,22,39,2626,0,12.316007037530746,iOS
20916,199,1551,1497.0657980564404,59,1,5.0,7,Tue,6,0,Meme,When Mumbai local trains are on time for once. Me checking Instagram one more time before sleeping.,99,0.21444,248,38,27,19,6412,1,52.931300043861064,Android
20298,177,175640,175581.40440275712,3666,1,28.1,4,Fri,6,0,Meme,When Mumbai local trains are on time for once. Me pretending to work while scrolling reels.,91,0.003,401,45,47,61,338452,0,60.79301254418889,Web
20245,73,3547,3592.9596331636453,164,0,0.0,9,Sat,14,1,Motivational,Your only limit is the one you set yourself.,44,0.1437,396,56,32,35,2755,0,67.42165517544046,iOS
20026,183,6770,6768.434993421024,273,1,32.9,19,Tue,8,2,Motivational,Hard work always pays off eventually trust the process.,55,0.16515,808,123,109,87,33745,0,37.42141431373807,Android
20223,147,4594,4648.439794788802,219,0,0.0,14,Tue,8,5,Promotional,New collab dropping this week stay tuned.,41,0.1054,319,48,33,35,4396,0,28.55960620104851,iOS
20927,188,8657,8716.717636292535,397,1,29.7,10,Thu,11,0,Question,Any recommendations for weekend plans in the city.,50,0.11205,675,94,58,66,28215,0,52.95736151452139,iOS
20106,103,14635,14630.77875153313,863,1,30.7,22,Tue,12,3,Personal,Late night walk through the city lights. Spent the evening at marine drive with friends.,88,0.10253,967,176,136,177,36394,1,72.49772359768274,Android
20651,190,2081,2003.5404765351823,34,0,0.0,3,Sun,14,1,Meme,When the auto driver actually uses the meter.,45,0.18722,250,42,33,29,2385,1,41.318094318328875,iOS
20510,68,8577,8598.915348467648,159,0,0.0,7,Thu,5,0,Motivational,Your only limit is the one you set yourself. Discipline beats motivation every single time.,91,0.09094,521,116,58,72,9176,0,11.703471920694895,iOS
20132,175,3700,3676.6009312231504,221,1,35.6,1,Thu,9,2,Personal,Weekend trip with the family was so refreshing. Coffee and good vibes this morning.,83,0.16413,413,76,49,36,12138,0,46.426521493040816,Android
20888,59,20857,20877.793087472095,365,1,33.8,2,Fri,5,1,Personal,Just another day in Mumbai chasing dreams. Spent the evening at marine drive with friends.,90,0.061,856,121,80,110,72517,0,42.83018300979864,Android
20709,169,3160,3230.140161562765,124,0,0.0,7,Mon,6,1,Motivational,Never give up on your dreams keep going. Stay consistent and the results will follow.,85,0.15902,409,72,36,46,2933,0,35.3630018711106,Web
20509,19,8298,8260.558671486893,455,1,15.1,3,Sun,5,1,Motivational,Hard work always pays off eventually trust the process. Discipline beats motivation every single time.,102,0.09753,589,60,48,84,17760,0,48.32542339427671,Android
21396,178,2469,2444.8010829305763,56,1,42.1,15,Sun,14,2,Personal,Weekend trip with the family was so refreshing.,47,0.19156,373,60,43,42,7355,1,50.34404864642878,iOS
20076,73,3547,3633.5542556456435,164,1,9.7,18,Tue,6,1,Question,Any recommendations for weekend plans in the city. Which cafe should I visit next in Bandra.,92,0.17851,447,58,53,23,13851,0,60.00872229557322,Android
20037,82,14341,14353.759215912627,406,1,48.1,15,Sat,8,2,Motivational,Never give up on your dreams keep going.,40,0.06674,820,123,66,63,26811,0,36.742607330522304,iOS
21230,103,14635,14563.361619424626,863,0,0.0,0,Sat,7,1,Promotional,Link in bio to shop the collection now. New collab dropping this week stay tuned.,81,0.06816,776,78,99,93,14590,0,56.9887489004459,iOS
20058,173,5360,5353.283207054314,144,0,0.0,3,Thu,3,0,Motivational,Discipline beats motivation every single time.,46,0.10939,407,67,31,56,6271,0,62.168598342279225,iOS
20197,18,133364,133336.41446197106,5108,1,21.6,1,Wed,17,2,Personal,Late night walk through the city lights. Weekend trip with the family was so refreshing.,88,0.003,248,30,26,49,432639,0,48.76723976598086,Web
21154,15,7243,7226.984500088698,373,0,0.0,23,Fri,9,0,Promotional,Limited time offer just for my followers. Swipe up to grab yours before it sells out.,85,0.10439,700,102,68,58,7458,1,63.228761681659044,Android
20729,178,2469,2488.0893082177827,56,0,0.0,0,Thu,11,2,Personal,Missing home cooked food so much today.,39,0.16395,300,51,38,48,2019,0,68.07718367390316,Android
20586,54,21947,21926.79021765311,1246,0,0.0,5,Sat,11,3,Personal,Coffee and good vibes this morning. Weekend trip with the family was so refreshing.,83,0.02903,489,78,61,60,32994,0,49.3824213924967,Android
20478,136,3532,3525.5823741853296,66,1,16.3,12,Sat,4,0,Question,Which cafe should I visit next in Bandra. Any recommendations for weekend plans in the city.,92,0.14747,378,40,32,46,6811,0,53.89518606365781,iOS
20087,15,7243,7159.888819170984,373,0,0.0,21,Thu,14,0,Meme,When Mumbai local trains are on time for once. Me checking Instagram one more time before sleeping.,99,0.12751,703,106,35,71,7327,0,69.1872124898032,Android
20335,83,18971,18950.467285551134,932,0,0.0,20,Thu,6,0,Personal,Spent the evening at marine drive with friends.,47,0.07163,934,114,122,117,22354,0,54.442464574354176,iOS
20942,218,5745,5726.923713423195,241,1,13.9,18,Mon,6,1,Promotional,Swipe up to grab yours before it sells out. Link in bio to shop the collection now.,83,0.13639,568,87,60,89,23867,0,65.56114954204739,iOS
21079,29,107439,107458.29519230183,3479,0,0.0,15,Wed,10,0,Promotional,Swipe up to grab yours before it sells out. Limited time offer just for my followers.,85,0.003,237,34,32,26,101147,0,57.28102337347407,Android
20780,210,14379,14418.086808557415,443,1,21.5,19,Mon,10,0,Meme,Me checking Instagram one more time before sleeping.,52,0.12555,1132,204,155,175,48985,0,57.01470582328445,iOS
21082,108,5878,5880.90529330289,104,1,34.0,0,Sun,14,1,Meme,Me pretending to work while scrolling reels. That feeling when chai fixes everything.,85,0.10147,385,78,31,54,24437,0,51.722375751727185,Android
21087,2,800,752.3586754966249,22,0,0.0,19,Tue,9,2,Question,What should I vlog next tell me in comments. Which outfit do you all like more comment below.,93,0.26603,161,26,13,20,1374,1,36.04181770038657,iOS
20539,146,12305,12233.715392963082,261,1,21.0,17,Tue,10,1,Motivational,Discipline beats motivation every single time.,46,0.08643,719,110,78,124,22059,0,18.89249056456436,Android
20665,80,2900,2876.3339205734906,80,1,40.5,11,Sat,11,1,Personal,Weekend trip with the family was so refreshing.,47,0.16658,312,49,41,28,8135,0,45.42938233885569,iOS
20419,51,102924,102968.11879478107,4362,1,25.3,5,Sat,8,2,Personal,Grateful for this beautiful sunset today. Just another day in Mumbai chasing dreams.,84,0.003,251,39,13,33,201413,0,70.6316614534842,Android
21065,122,29793,29797.346910595388,1193,1,12.8,0,Thu,12,2,Promotional,Sponsored but I genuinely love this product. Link in bio to shop the collection now.,84,0.02879,669,77,77,109,114079,0,59.370537967775626,Android
21306,178,2469,2597.7694321423223,56,1,34.0,2,Mon,10,1,Question,Any recommendations for weekend plans in the city.,50,0.20186,353,51,52,43,9560,1,61.712206374904795,Android
21043,7,146466,146467.72204942215,3832,0,0.0,12,Sun,5,1,Promotional,Use my code MUMBAI10 for a discount.,36,0.003,326,47,34,44,104016,0,62.81283533701361,Android
20557,80,2900,2987.2483328012336,80,0,0.0,17,Mon,13,3,Promotional,New collab dropping this week stay tuned.,41,0.16611,386,60,30,31,2533,0,56.929842324397356,iOS
21183,212,169962,169997.79879167987,3044,0,0.0,8,Mon,11,2,Promotional,Sponsored but I genuinely love this product.,44,0.003,418,52,21,50,262328,0,31.529168066090147,Android
21009,26,26941,26905.723086134625,1231,1,20.1,14,Thu,6,3,Personal,Missing home cooked food so much today.,39,0.03248,543,122,94,84,83654,0,64.24527565583114,iOS
20716,103,14635,14636.673693958019,863,1,19.9,2,Wed,7,2,Promotional,Excited to partner with this amazing brand.,43,0.071,667,106,104,100,47586,0,36.11098452607507,iOS
21197,38,22263,22320.334256905888,644,0,0.0,2,Sat,13,2,Question,Do you prefer reels or regular posts. Should I do a giveaway this week let me know.,83,0.03015,458,89,28,44,16507,0,35.42743556522309,iOS
21023,99,59204,59253.39643809115,2038,0,0.0,2,Sat,6,2,Personal,Missing home cooked food so much today. Just another day in Mumbai chasing dreams.,82,0.003,137,16,15,17,88560,0,50.32685060754349,iOS
21016,140,91307,91252.52749877979,1535,0,0.0,8,Sun,7,1,Motivational,Believe in yourself and keep pushing forward.,45,0.003,218,25,26,24,81318,0,24.413692441127115,Android
21127,137,5280,5212.0089053826705,154,1,16.0,9,Wed,4,0,Personal,Weekend trip with the family was so refreshing.,47,0.15486,602,107,72,75,20729,1,58.90017282566296,iOS
21095,165,2710,2723.0922199592464,46,0,0.0,12,Sat,7,0,Motivational,Never give up on your dreams keep going.,40,0.12703,259,45,39,36,3124,0,39.43238921175639,iOS
20009,69,8963,9077.527061647286,424,1,26.1,5,Fri,12,1,Meme,When the auto driver actually uses the meter.,45,0.12247,802,119,137,97,33810,0,58.521074749072575,Android
20801,151,10588,10487.865887424274,167,1,38.2,0,Sat,9,3,Personal,Spent the evening at marine drive with friends. Just another day in Mumbai chasing dreams.,90,0.11641,825,123,110,124,34658,0,68.91023324350262,iOS
21200,170,52117,52142.33090615915,922,1,20.4,20,Tue,11,1,Personal,Late night walk through the city lights. Grateful for this beautiful sunset today.,82,0.01436,577,80,59,65,100676,0,78.5069562775475,Web
21194,209,7493,7533.464502174143,136,1,30.5,1,Thu,9,0,Meme,POV you are stuck in Mumbai traffic again.,42,0.12231,777,107,69,84,28013,0,41.182599857191455,iOS
20872,140,91307,91240.00665547213,1535,0,0.0,18,Thu,8,2,Promotional,New collab dropping this week stay tuned.,41,0.003,200,29,24,19,174809,0,49.85355085958219,iOS
21054,118,800,766.6802254609497,48,0,0.0,2,Sat,10,0,Promotional,Link in bio to shop the collection now. Swipe up to grab yours before it sells out.,83,0.21503,103,19,16,15,598,1,48.22080882027094,Android
20075,83,18971,19010.179283468427,932,0,0.0,11,Wed,14,0,Personal,Just another day in Mumbai chasing dreams.,42,0.06132,933,100,69,106,27757,0,51.55798277816346,Android
20738,42,413619,413646.087068451,24012,0,0.0,12,Sat,5,1,Personal,Missing home cooked food so much today. Just another day in Mumbai chasing dreams.,82,0.003,959,181,90,76,520484,0,47.689487893348414,iOS
20523,89,218677,218677.50039189897,8649,1,32.3,23,Sun,3,2,Question,Which cafe should I visit next in Bandra. Should I do a giveaway this week let me know.,87,0.003,455,81,35,54,501408,0,31.94373788762949,Android
20336,197,4979,4969.762377621046,77,0,0.0,18,Sat,10,2,Personal,Missing home cooked food so much today. Late night walk through the city lights.,80,0.14101,581,80,69,58,5387,0,55.385153462077405,Android
20089,156,800,842.7817798121965,22,0,0.0,0,Tue,10,1,Meme,Me pretending to work while scrolling reels. When the auto driver actually uses the meter.,90,0.25497,128,28,16,17,753,1,39.46586553991173,iOS
20638,184,58952,58956.40957227411,1415,0,0.0,19,Tue,4,2,Personal,Spent the evening at marine drive with friends.,47,0.00811,332,54,39,55,63600,0,47.285987268686334,iOS
20218,28,87358,87437.04827304711,2015,0,0.0,14,Sun,8,0,Personal,Grateful for this beautiful sunset today. Missing home cooked food so much today.,81,0.003,199,24,26,22,117652,0,47.90585505024243,iOS
21116,161,23456,23413.08359401318,1134,1,5.1,6,Mon,11,2,Personal,Missing home cooked food so much today. Spent the evening at marine drive with friends.,87,0.03603,677,107,50,59,81335,0,61.460675964013404,iOS
20174,117,63147,63202.608089416826,1546,0,0.0,11,Thu,6,2,Promotional,New collab dropping this week stay tuned. Use my code MUMBAI10 for a discount.,78,0.003,148,25,20,21,106980,0,36.86652741589364,Android
20958,42,413619,413685.9232364254,24012,1,32.6,8,Mon,8,1,Personal,Late night walk through the city lights.,40,0.003,851,88,125,75,1331204,0,51.89804006821716,Android
20904,17,11447,11445.743502578558,464,0,0.0,12,Tue,9,1,Personal,Just another day in Mumbai chasing dreams.,42,0.06983,556,95,63,90,18720,0,47.214611711032724,Android
20320,202,7320,7295.885054159282,219,0,0.0,20,Sat,8,2,Promotional,New collab dropping this week stay tuned.,41,0.1126,663,76,48,64,9230,1,65.79656416864573,Web
21216,82,14341,14287.918111403991,406,1,33.5,6,Sun,8,0,Question,Should I do a giveaway this week let me know.,45,0.04916,500,90,53,56,33992,0,52.54504679057653,Android
20692,140,91307,91325.1881785373,1535,0,0.0,11,Tue,5,0,Question,What should I vlog next tell me in comments. What is your favorite street food spot in Mumbai.,94,0.003,223,27,16,31,65892,0,54.647949800142335,Android
20267,30,35032,35098.99214737171,1313,1,5.0,0,Wed,5,0,Meme,Me pretending to work while scrolling reels.,44,0.003,75,12,8,7,135834,0,65.97143094032566,Android
20007,35,4438,4454.47000558065,148,0,0.0,3,Fri,6,0,Meme,Monday mood be like absolutely not today. Me pretending to work while scrolling reels.,86,0.12177,412,49,27,50,3046,0,57.42027620996088,Android
20139,198,81395,81346.87824788949,2098,0,0.0,21,Tue,9,0,Question,What is your favorite street food spot in Mumbai. Any recommendations for weekend plans in the city.,100,0.003,168,28,21,21,69238,0,83.47706860264618,Web
20164,135,48011,48085.26632680101,1655,1,32.6,9,Sat,7,4,Motivational,Hard work always pays off eventually trust the process. Never give up on your dreams keep going.,96,0.003,118,21,9,13,128229,0,38.55132019209458,Android
21337,31,1340,1438.2357624755211,23,0,0.0,7,Wed,5,1,Personal,Missing home cooked food so much today. Weekend trip with the family was so refreshing.,87,0.19162,189,32,18,22,1175,1,74.09400731777501,Android
21232,96,16160,16155.547212077634,653,1,34.1,23,Tue,6,2,Motivational,Stay consistent and the results will follow. Discipline beats motivation every single time.,91,0.10025,1191,228,168,111,72206,0,42.3512013292562,iOS
21012,8,58990,58993.86740626012,1837,0,0.0,9,Sat,10,2,Motivational,Never give up on your dreams keep going. Discipline beats motivation every single time.,87,0.003,122,21,13,18,78135,0,70.47894801331577,iOS
21293,131,2479,2504.483328173994,82,0,0.0,11,Wed,15,0,Question,Should I do a giveaway this week let me know. Which cafe should I visit next in Bandra.,87,0.15912,314,46,39,28,2549,0,23.96267247255114,iOS
20524,144,3441,3407.4373642240325,204,1,12.5,5,Sat,6,3,Meme,That feeling when chai fixes everything. POV you are stuck in Mumbai traffic again.,83,0.16273,412,65,53,35,7348,1,56.770179748707164,iOS
20736,115,4744,4795.204164920454,238,0,0.0,20,Tue,8,1,Promotional,Excited to partner with this amazing brand. New collab dropping this week stay tuned.,85,0.1461,516,89,54,59,4577,0,46.70481466294302,iOS
